,patent_no,url,title,issue_date,date,num_inventor,num_pc,num_npc,num_rb,num_class,num_le
580,4736059,https://www.google.com/patents/US4736059,"Process for the preparation of meso 2,5-dihaloadipates",4/5/88,5-Apr-88,3,1,20,0,9,4
581,4738972,https://www.google.com/patents/US4738972,Hypoglycemic thiazolidinediones,4/19/88,19-Apr-88,4,8,0,18,14,4
582,4739047,https://www.google.com/patents/US4739047,Intermediates for 2-(1-oxo-3-thiolanyl)-2-penem antibiotics,4/19/88,19-Apr-88,2,2,0,15,7,4
583,4739079,https://www.google.com/patents/US4739079,"Pharmacologically active 4-[2-hydroxy-4-(substituted)phenyl]naphthalen-2(1H)-ones and 2-ols, derivatives thereof and intermediates therefor",4/19/88,19-Apr-88,3,9,1,0,51,5
584,4740464,https://www.google.com/patents/US4740464,Fermentation process and microorganism for producing aconitic acid,4/26/88,26-Apr-88,2,0,6,3,12,5
585,4740513,https://www.google.com/patents/US4740513,Methyl substituted imidazol-1-yl quinolones,4/26/88,26-Apr-88,2,13,1,13,17,4
586,4743632,https://www.google.com/patents/US4743632,Polyetherurethane urea polymers as space filling tissue adhesives,5/10/88,10-May-88,1,12,0,81,24,6
587,4746650,https://www.google.com/patents/US4746650,Polycyclic ether antibiotic,5/24/88,24-May-88,4,3,0,10,28,4
588,4748280,https://www.google.com/patents/US4748280,"Certain chlorination process for preparing 2-chloro-1,1,1-(C1 -C6)",5/31/88,31-May-88,2,1,2,8,27,3
589,4749687,https://www.google.com/patents/US4749687,Renin inhibitors containing statine or derivatives thereof,6/7/88,7-Jun-88,3,17,0,11,19,6
590,4750482,https://www.google.com/patents/US4750482,"Hydrophilic, elastomeric, pressure-sensitive adhesive",6/14/88,14-Jun-88,1,19,0,224,30,5
591,4751297,https://www.google.com/patents/US4751297,Method for preparation of azetidinone-1-oxoacetate by oxidation of the corresponding 2-hydroxyacetate,6/14/88,14-Jun-88,3,2,7,5,12,5
592,4751317,https://www.google.com/patents/US4751317,Inophore antibacterial agent from streptomyces,6/14/88,14-Jun-88,4,1,0,3,10,4
593,4752609,https://www.google.com/patents/US4752609,"Analgesic and antiinflammatory 1,3-diacyl-2-oxindole compounds",6/21/88,21-Jun-88,1,15,8,8,19,3
594,4753679,https://www.google.com/patents/US4753679,Cement products containing surface treated inorganic particulates,6/28/88,28-Jun-88,2,9,0,18,8,12
595,4753956,https://www.google.com/patents/US4753956,"Hypoglycemic 5-substituted oxazolidine-2,4-diones",6/28/88,28-Jun-88,1,5,8,11,82,4
596,4755183,https://www.google.com/patents/US4755183,Ligament prosthesis,7/5/88,5-Jul-88,1,2,0,83,8,6
597,4756501,https://www.google.com/patents/US4756501,Hanger for drainage device,7/12/88,12-Jul-88,4,22,4,11,13,9
598,4757833,https://www.google.com/patents/US4757833,Method for improving production of viscous crude oil,7/19/88,19-Jul-88,1,20,2,21,24,13
599,4758568,https://www.google.com/patents/US4758568,Quinoline therapeutic agents,7/19/88,19-Jul-88,2,9,1,3,50,3
600,4758569,https://www.google.com/patents/US4758569,Doxazosin as an anti-atherosclerosis agent,7/19/88,19-Jul-88,1,5,4,15,8,5
601,4761485,https://www.google.com/patents/US4761485,Synthetic method for indol-2(3H)-ones,8/2/88,2-Aug-88,1,5,16,4,5,4
602,4762838,https://www.google.com/patents/US4762838,Quinazolin-4(3H)-one derivatives as anticoccidial agents,8/9/88,9-Aug-88,1,15,2,11,9,4
603,4762920,https://www.google.com/patents/US4762920,"6,6-Dihalopenicillanic acid 1,1-dioxides",8/9/88,9-Aug-88,2,2,0,2,4,3
604,4762921,https://www.google.com/patents/US4762921,6-(1-acyl-1-hydroxymethyl)penicillanic acid derivatives,8/9/88,9-Aug-88,3,7,0,5,7,3
605,4766117,https://www.google.com/patents/US4766117,Antiinflammatory compositions and methods,8/23/88,23-Aug-88,5,10,20,28,11,3
606,4766141,https://www.google.com/patents/US4766141,Spiro-succinimides for treatment of diabetes complications,8/23/88,23-Aug-88,1,5,0,0,13,3
607,4767743,https://www.google.com/patents/US4767743,Peptide immunostimulants,8/30/88,30-Aug-88,1,1,6,8,19,5
608,4767777,https://www.google.com/patents/US4767777,Triazole antifungal agents,8/30/88,30-Aug-88,3,4,6,12,15,4
609,4769232,https://www.google.com/patents/US4769232,Parenteral formulations of indolmycin,9/6/88,6-Sep-88,2,6,1,7,12,3
610,4771788,https://www.google.com/patents/US4771788,Doppler tip wire guide,9/20/88,20-Sep-88,1,15,32,153,19,6
611,4772597,https://www.google.com/patents/US4772597,2-azacycloalkylthiopenem derivatives,9/20/88,20-Sep-88,1,12,8,0,41,5
612,4772641,https://www.google.com/patents/US4772641,Aqueous sulfomethylated melamine gel-forming compositions,9/20/88,20-Sep-88,3,8,0,5,26,9
613,4772717,https://www.google.com/patents/US4772717,Novel process for the preparation of biotin,9/20/88,20-Sep-88,1,0,2,2,16,4
614,4775668,https://www.google.com/patents/US4775668,Substituted bridged-diazabicycloalkyl quinolone carboxylic acids and anti-bacterial use thereof,10/4/88,4-Oct-88,2,13,0,55,31,5
615,4776330,https://www.google.com/patents/US4776330,Modular femoral fixation system,10/11/88,11-Oct-88,3,22,6,260,21,10
616,4777270,https://www.google.com/patents/US4777270,Macrocyclic polyether carboxylic acids,10/11/88,11-Oct-88,1,14,12,4,56,6
617,4777288,https://www.google.com/patents/US4777288,"Process for preparing a 4,4-diphenylbutanoic acid derivative",10/11/88,11-Oct-88,2,3,8,8,33,4
618,4778469,https://www.google.com/patents/US4778469,Method of forming tissue ingrowth surface on surgical implants,10/18/88,18-Oct-88,2,7,0,77,40,10
619,4781293,https://www.google.com/patents/US4781293,One step dressing delivery system,11/1/88,1-Nov-88,1,10,0,52,14,5
620,4782050,https://www.google.com/patents/US4782050,6-beta(substituted)-(S)-hydroxymethylpenicillanic acids and derivatives thereof,11/1/88,1-Nov-88,1,2,0,2,8,4
621,4782145,https://www.google.com/patents/US4782145,Process for penem derivatives,11/1/88,1-Nov-88,2,4,4,11,13,4
622,4782146,https://www.google.com/patents/US4782146,Process for the synthesis of penems,11/1/88,1-Nov-88,1,2,4,1,12,3
623,4782165,https://www.google.com/patents/US4782165,Process for biotin intermediates,11/1/88,1-Nov-88,1,2,8,3,7,3
624,4782900,https://www.google.com/patents/US4782900,"Aminoalkylated polyacrylamide aldehyde gels, their preparation and use in oil recovery",11/8/88,8-Nov-88,2,10,2,12,18,10
625,4783467,https://www.google.com/patents/US4783467,Tetrahydroimidazoquinazolinone inotropic agents,11/8/88,8-Nov-88,2,15,0,6,20,4
626,4784642,https://www.google.com/patents/US4784642,Meterless drainage device with suction control,11/15/88,15-Nov-88,3,21,5,23,10,9
627,4784663,https://www.google.com/patents/US4784663,Acetabular cup assembly,11/15/88,15-Nov-88,1,16,0,43,13,8
628,4785078,https://www.google.com/patents/US4785078,Transformation product of thiosporamicin,11/15/88,15-Nov-88,3,6,10,1,8,5
629,4788196,https://www.google.com/patents/US4788196,Phenyl piperazine anti-arrhythmia agents,11/29/88,29-Nov-88,2,14,14,33,16,4
630,4788205,https://www.google.com/patents/US4788205,Dihydropyridine anti-allergic and antiinflammatory agents,11/29/88,29-Nov-88,4,3,0,18,32,5
631,4791125,https://www.google.com/patents/US4791125,Thiazolidinediones as hypoglycemic and anti-atherosclerosis agents,12/13/88,13-Dec-88,1,10,0,33,8,5
632,4791129,https://www.google.com/patents/US4791129,"1,3-dicarboxamidooxindoles as analgesic and antiinflammatory agents",12/13/88,13-Dec-88,1,4,2,13,38,3
633,4791131,https://www.google.com/patents/US4791131,Analgesic and antiinflammatory 1-acyl-2-oxindole-3-carboxamides,12/13/88,13-Dec-88,1,5,3,2,32,3
634,4792448,https://www.google.com/patents/US4792448,Generic zero order controlled drug delivery system,12/20/88,20-Dec-88,1,2,0,86,13,4
635,4794179,https://www.google.com/patents/US4794179,2-(1-oxo-3-thiolanyl)-2-penem antibiotics,12/27/88,27-Dec-88,2,2,0,2,8,3
636,4797298,https://www.google.com/patents/US4797298,Branched amides of L-aspartyl-D-amino acid dipeptides,1/10/89,10-Jan-89,2,9,5,29,54,6
637,4797394,https://www.google.com/patents/US4797394,6-(1-carbamoyl-1-hydroxymethyl)penicillanic acid derivatives,1/10/89,10-Jan-89,1,11,2,2,6,4
638,4797401,https://www.google.com/patents/US4797401,4-Substituted-1-(4-alkylsulphonamidophenyl)piperazines as antiarrhythmic agents,1/10/89,10-Jan-89,2,15,0,9,11,5
639,4797403,https://www.google.com/patents/US4797403,Quinazolinediones and pyridopyrimidinediones,1/10/89,10-Jan-89,2,9,2,6,23,5
640,4797486,https://www.google.com/patents/US4797486,Heterocyclic ring fused pyrimidine-4(3H)-ones as anticoccidial agents,1/10/89,10-Jan-89,2,11,3,0,16,5
641,4797490,https://www.google.com/patents/US4797490,Process for the preparation of 3-(2'-fluorophenyl)pyridine,1/10/89,10-Jan-89,3,8,16,6,14,4
642,4798835,https://www.google.com/patents/US4798835,"dl-5-[(2-benzyl-3,4-dihydro-2H-benzopyran-6-yl)methyl]thiazolidine-2,4-dione as an anti-atherosclerosis agent",1/17/89,17-Jan-89,2,9,0,8,9,4
643,4801096,https://www.google.com/patents/US4801096,Automatic gunning apparatus with detachably mounted gunning pipe,1/31/89,31-Jan-89,1,14,0,3,6,6
644,4801598,https://www.google.com/patents/US4801598,Dihydropyridine anti-allergic and anti-inflammatory agents,1/31/89,31-Jan-89,3,2,0,12,31,5
645,4803076,https://www.google.com/patents/US4803076,Controlled release device for an active substance,2/7/89,7-Feb-89,1,12,11,191,32,4
646,4804680,https://www.google.com/patents/US4804680,Polycyclic ether antibiotic,2/14/89,14-Feb-89,2,5,0,13,19,12
647,4804782,https://www.google.com/patents/US4804782,Branched amides of L-aspartyl-D-amino acid dipeptides,2/14/89,14-Feb-89,2,3,0,29,54,5
648,4806536,https://www.google.com/patents/US4806536,Piperazinyl-substituted pyridine and imidazole anti-arrhythmic agents,2/21/89,21-Feb-89,2,15,0,69,24,5
649,4806557,https://www.google.com/patents/US4806557,Dihydropyridines and use thereof in treating hypertension and ischaemia,2/21/89,21-Feb-89,3,1,8,19,12,3
650,4808591,https://www.google.com/patents/US4808591,Antiulcer 8-(2-pyrimidylsulfinyl)quinolines,2/28/89,28-Feb-89,1,1,2,4,12,4
651,4808597,https://www.google.com/patents/US4808597,Method for inhibiting the degradation of cartilage,2/28/89,28-Feb-89,2,1,2,10,38,3
652,4808601,https://www.google.com/patents/US4808601,"Analgesic and antiinflammatory 1,3-diacyl-2-oxindole compounds",2/28/89,28-Feb-89,1,16,8,10,21,3
653,4812455,https://www.google.com/patents/US4812455,Antiinflammatory compositions and methods,3/14/89,14-Mar-89,5,11,18,2,10,3
654,4812471,https://www.google.com/patents/US4812471,"Hypoglycemic 5-(isoxazolyl or isothiazolyl)-oxazolidine-2,4-diones",3/14/89,14-Mar-89,1,8,6,4,70,4
655,4814342,https://www.google.com/patents/US4814342,Nor-statine and nor-cyclostatine polypeptides,3/21/89,21-Mar-89,3,4,2,23,19,6
656,4821802,https://www.google.com/patents/US4821802,Aqueous sulfomethylated melamine gel-forming compositions and methods of use,4/18/89,18-Apr-89,3,8,0,14,16,8
657,4822793,https://www.google.com/patents/US4822793,Benzazepine antiarrhythmic agents,4/18/89,18-Apr-89,2,1,0,0,10,5
658,4826833,https://www.google.com/patents/US4826833,6-(Substituted)methylene-penicillanic and 6-(substituted)hydroxymethylpenicillanic acids and derivatives thereof,5/2/89,2-May-89,1,9,0,33,63,6
659,4827919,https://www.google.com/patents/US4827919,Femoral spacer,5/9/89,9-May-89,4,24,0,92,19,6
660,4828562,https://www.google.com/patents/US4828562,Anterior cruciate ligament prosthesis,5/9/89,9-May-89,1,5,0,310,13,4
661,4829062,https://www.google.com/patents/US4829062,Benzothiazine dioxide derivatives,5/9/89,9-May-89,2,6,2,1,11,4
662,4829071,https://www.google.com/patents/US4829071,Quinolyl substituted indane sulfonamides and their use as anti-arrhythmic agents,5/9/89,9-May-89,2,5,0,1,22,5
663,4830860,https://www.google.com/patents/US4830860,Stressed polymeric device for controlled release of a substance to an ambient environment,5/16/89,16-May-89,1,6,2,34,17,4
664,4830989,https://www.google.com/patents/US4830989,Alkali-resistant glass fiber,5/16/89,16-May-89,2,19,3,66,14,4
665,4831031,https://www.google.com/patents/US4831031,Aryl piperazinyl-(C2 or C4) alkylene heterocyclic compounds having neuroleptic activity,5/16/89,16-May-89,3,5,2,259,37,11
666,4831059,https://www.google.com/patents/US4831059,Producing analgesia with pharmacologically active 2-hydroxy-4-(substituted) phenyl cycloalkanes derivatives,5/16/89,16-May-89,3,5,1,4,81,5
667,4834755,https://www.google.com/patents/US4834755,Triaxially-braided fabric prosthesis,5/30/89,30-May-89,3,0,4,440,11,10
668,4834756,https://www.google.com/patents/US4834756,Bone prosthesis with porous coating,5/30/89,30-May-89,1,10,8,65,26,8
669,4835141,https://www.google.com/patents/US4835141,Neutral macrolide antibiotics from Streptomyces,5/30/89,30-May-89,4,0,3,4,10,4
670,4835165,https://www.google.com/patents/US4835165,Antiarrhythmic 4-phenylpiperidines,5/30/89,30-May-89,2,5,2,12,14,6
671,4835166,https://www.google.com/patents/US4835166,Antiallergy and antiinflammatory agents,5/30/89,30-May-89,4,0,1,18,32,4
672,4835192,https://www.google.com/patents/US4835192,"Pharmacologically active 4-[2-hydroxy-4-(substituted)phenyl]naphthalen-2(1H)-ones and 2-ols, derivatives thereof and intermediates therefor",5/30/89,30-May-89,3,13,1,1,46,4
673,4837279,https://www.google.com/patents/US4837279,Bone cement,6/6/89,6-Jun-89,1,13,0,65,12,7
674,4837334,https://www.google.com/patents/US4837334,Precursors to quinolone inotropic agents,6/6/89,6-Jun-89,2,5,0,6,27,4
675,4839104,https://www.google.com/patents/US4839104,Process for preparing sertraline intermediates,6/13/89,13-Jun-89,2,5,6,17,19,4
676,4841078,https://www.google.com/patents/US4841078,Benzopyrans,6/20/89,20-Jun-89,3,12,0,7,37,5
677,4841079,https://www.google.com/patents/US4841079,Process for the production of asymmetric hydantoins,6/20/89,20-Jun-89,1,13,8,7,8,4
678,4847245,https://www.google.com/patents/US4847245,N-demethylefrotomycin,7/11/89,11-Jul-89,4,5,1,1,11,4
679,4849518,https://www.google.com/patents/US4849518,Quinazolin-4(3H)-one derivatives as anticoccidial agents,7/18/89,18-Jul-89,1,15,2,1,10,3
680,4851130,https://www.google.com/patents/US4851130,Oxygen removal with carbon catalyzed erythorbate or ascorbate,7/25/89,25-Jul-89,1,12,0,13,12,6
681,4851195,https://www.google.com/patents/US4851195,Carbon dioxide sensor,7/25/89,25-Jul-89,3,5,12,78,28,9
682,4851388,https://www.google.com/patents/US4851388,Heptanoyl-glu-asp-ala-amino acid immunostimulants,7/25/89,25-Jul-89,1,3,4,8,17,4
683,4851412,https://www.google.com/patents/US4851412,Dihydropyridine antiallergic and antiinflammatory agents,7/25/89,25-Jul-89,3,3,0,8,17,5
684,4851548,https://www.google.com/patents/US4851548,"Superior catalysts for preparation of 3-amino-2,2,4,4-tetramethylthietane via the Leuckart reaction",7/25/89,25-Jul-89,1,1,7,3,8,6
685,4853392,https://www.google.com/patents/US4853392,"Fused 1,4-dihydropyridines as antiallergy and antiinflammatory agents",8/1/89,1-Aug-89,4,2,0,10,20,5
686,4853409,https://www.google.com/patents/US4853409,3-substituted-2-oxindole-1-carboxamides for suppressing T-cell function,8/1/89,1-Aug-89,1,2,30,10,12,5
687,4853410,https://www.google.com/patents/US4853410,Hydroxyacetic acid derivatives for the treatment of diabetic complications,8/1/89,1-Aug-89,1,11,2,2,37,5
688,4855303,https://www.google.com/patents/US4855303,Fluorine containing renin inhibitors,8/8/89,8-Aug-89,1,2,0,12,16,5
689,4855454,https://www.google.com/patents/US4855454,Branched amides of L-aspartyl-D-amino acid dipeptides,8/8/89,8-Aug-89,2,4,8,2,52,5
690,4855500,https://www.google.com/patents/US4855500,Process for preparing a ketimine,8/8/89,8-Aug-89,1,1,4,20,12,4
691,4857045,https://www.google.com/patents/US4857045,Atherectomy catheter,8/15/89,15-Aug-89,1,10,0,320,10,7
692,4857269,https://www.google.com/patents/US4857269,"High strength, low modulus, ductile, biopcompatible titanium alloy",8/15/89,15-Aug-89,3,9,15,114,15,9
693,4857641,https://www.google.com/patents/US4857641,C.12 modified erythromycin A derivatives,8/15/89,15-Aug-89,1,3,3,7,9,4
694,4859654,https://www.google.com/patents/US4859654,Homocyclostatine and cyclostatine containing polypeptides as antihypertensive agents,8/22/89,22-Aug-89,2,6,0,2,12,5
695,4859679,https://www.google.com/patents/US4859679,Antiulcer (alkyldithio) quinoline derivatives,8/22/89,22-Aug-89,1,4,2,14,22,6
696,4859686,https://www.google.com/patents/US4859686,Dihydropyridine anti-allergic and anti-inflammatory agents,8/22/89,22-Aug-89,3,2,0,8,29,5
697,4861596,https://www.google.com/patents/US4861596,Rolled matrix device having enhanced ability to unroll and method for its production,8/29/89,29-Aug-89,2,2,0,29,17,6
698,4861779,https://www.google.com/patents/US4861779,Anti-bacterial substituted bridged-diazabicycloalkyl quinolone carboxylic acids,8/29/89,29-Aug-89,2,15,14,21,31,5
699,4861794,https://www.google.com/patents/US4861794,3-substituted-2-oxindole-1-carboxamides as inhibitors of interleukin-1 biosynthesis,8/29/89,29-Aug-89,1,6,26,19,12,5
700,4861880,https://www.google.com/patents/US4861880,"1-phenyl-2(1H,3H)-indolone psycho-therapeutic agents",8/29/89,29-Aug-89,3,8,3,3,17,4
701,4861891,https://www.google.com/patents/US4861891,Antidepressant N-substituted nicotinamide compounds,8/29/89,29-Aug-89,2,3,0,48,14,5
702,4863934,https://www.google.com/patents/US4863934,Bicyclic benzo fused pyran compounds used for producing analgesia,9/5/89,5-Sep-89,4,12,0,0,27,4
703,4863948,https://www.google.com/patents/US4863948,Isoindolinone sulfonamide anti-arrhythmic agents,9/5/89,5-Sep-89,3,20,0,4,58,5
704,4864046,https://www.google.com/patents/US4864046,Process for optically active 3-thiolanyl sulfonate esters,9/5/89,5-Sep-89,1,3,0,14,11,4
705,4868296,https://www.google.com/patents/US4868296,6-(1-carbamoyl-1-hydroxymethyl) penicillanic acid derivatives,9/19/89,19-Sep-89,1,11,2,2,5,3
706,4868297,https://www.google.com/patents/US4868297,Process for preparing sultamicillin and analogs,9/19/89,19-Sep-89,1,4,0,0,9,4
707,4868301,https://www.google.com/patents/US4868301,Processes and intermediates for the preparation of oxophthalazinyl acetic acids having benzothiazole or other heterocyclic side chains,9/19/89,19-Sep-89,2,9,18,16,13,4
708,4870084,https://www.google.com/patents/US4870084,Bicyclic benzo fused pyran compounds used for nausea treatment and prevention,9/26/89,26-Sep-89,4,12,0,26,27,4
709,4870170,https://www.google.com/patents/US4870170,Process for 2-(1-oxo-3-thiolanyl)-2-penem antibiotics,9/26/89,26-Sep-89,2,4,0,5,8,3
