,patent_no,url,title,issue_date,date,num_patent,num_inventor,num_pc,num_npc,num_rb,num_class,num_le,yearly_sales
610,4771788,https://www.google.com/patents/US4771788,Doppler tip wire guide,1988-09-20,"Sep 20, 1988",1041.0,1.0,15,32,153,19,6,5385.0
611,4772597,https://www.google.com/patents/US4772597,2-azacycloalkylthiopenem derivatives,1988-09-20,"Sep 20, 1988",1042.0,1.0,12,8,0,41,5,5385.0
612,4772641,https://www.google.com/patents/US4772641,Aqueous sulfomethylated melamine gel-forming compositions,1988-09-20,"Sep 20, 1988",1043.0,3.0,8,0,5,26,9,5385.0
613,4772717,https://www.google.com/patents/US4772717,Novel process for the preparation of biotin,1988-09-20,"Sep 20, 1988",1044.0,1.0,0,2,2,16,4,5385.0
614,4775668,https://www.google.com/patents/US4775668,Substituted bridged-diazabicycloalkyl quinolone carboxylic acids and anti-bacterial use thereof,1988-10-04,"Oct 4, 1988",1045.0,2.0,13,0,55,31,5,5385.0
615,4776330,https://www.google.com/patents/US4776330,Modular femoral fixation system,1988-10-11,"Oct 11, 1988",1046.0,3.0,22,6,260,21,10,5385.0
616,4777270,https://www.google.com/patents/US4777270,Macrocyclic polyether carboxylic acids,1988-10-11,"Oct 11, 1988",1047.0,1.0,14,12,4,56,6,5385.0
617,4777288,https://www.google.com/patents/US4777288,"Process for preparing a 4,4-diphenylbutanoic acid derivative",1988-10-11,"Oct 11, 1988",1048.0,2.0,3,8,8,33,4,5385.0
618,4778469,https://www.google.com/patents/US4778469,Method of forming tissue ingrowth surface on surgical implants,1988-10-18,"Oct 18, 1988",1049.0,2.0,7,0,77,40,10,5385.0
619,4781293,https://www.google.com/patents/US4781293,One step dressing delivery system,1988-11-01,"Nov 1, 1988",1050.0,1.0,10,0,52,14,5,5385.0
620,4782050,https://www.google.com/patents/US4782050,6-beta(substituted)-(S)-hydroxymethylpenicillanic acids and derivatives thereof,1988-11-01,"Nov 1, 1988",1051.0,1.0,2,0,2,8,4,5385.0
621,4782145,https://www.google.com/patents/US4782145,Process for penem derivatives,1988-11-01,"Nov 1, 1988",1052.0,2.0,4,4,11,13,4,5385.0
622,4782146,https://www.google.com/patents/US4782146,Process for the synthesis of penems,1988-11-01,"Nov 1, 1988",1053.0,1.0,2,4,1,12,3,5385.0
623,4782165,https://www.google.com/patents/US4782165,Process for biotin intermediates,1988-11-01,"Nov 1, 1988",1054.0,1.0,2,8,3,7,3,5385.0
624,4782900,https://www.google.com/patents/US4782900,"Aminoalkylated polyacrylamide aldehyde gels, their preparation and use in oil recovery",1988-11-08,"Nov 8, 1988",1055.0,2.0,10,2,12,18,10,5385.0
625,4783467,https://www.google.com/patents/US4783467,Tetrahydroimidazoquinazolinone inotropic agents,1988-11-08,"Nov 8, 1988",1056.0,2.0,15,0,6,20,4,5385.0
626,4784642,https://www.google.com/patents/US4784642,Meterless drainage device with suction control,1988-11-15,"Nov 15, 1988",1057.0,3.0,21,5,23,10,9,5385.0
627,4784663,https://www.google.com/patents/US4784663,Acetabular cup assembly,1988-11-15,"Nov 15, 1988",1058.0,1.0,16,0,43,13,8,5385.0
628,4785078,https://www.google.com/patents/US4785078,Transformation product of thiosporamicin,1988-11-15,"Nov 15, 1988",1059.0,3.0,6,10,1,8,5,5385.0
629,4788196,https://www.google.com/patents/US4788196,Phenyl piperazine anti-arrhythmia agents,1988-11-29,"Nov 29, 1988",1060.0,2.0,14,14,33,16,4,5385.0
630,4788205,https://www.google.com/patents/US4788205,Dihydropyridine anti-allergic and antiinflammatory agents,1988-11-29,"Nov 29, 1988",1061.0,4.0,3,0,18,32,5,5385.0
631,4791125,https://www.google.com/patents/US4791125,Thiazolidinediones as hypoglycemic and anti-atherosclerosis agents,1988-12-13,"Dec 13, 1988",1062.0,1.0,10,0,33,8,5,5385.0
632,4791129,https://www.google.com/patents/US4791129,"1,3-dicarboxamidooxindoles as analgesic and antiinflammatory agents",1988-12-13,"Dec 13, 1988",1063.0,1.0,4,2,13,38,3,5385.0
633,4791131,https://www.google.com/patents/US4791131,Analgesic and antiinflammatory 1-acyl-2-oxindole-3-carboxamides,1988-12-13,"Dec 13, 1988",1064.0,1.0,5,3,2,32,3,5385.0
634,4792448,https://www.google.com/patents/US4792448,Generic zero order controlled drug delivery system,1988-12-20,"Dec 20, 1988",1065.0,1.0,2,0,86,13,4,5385.0
635,4794179,https://www.google.com/patents/US4794179,2-(1-oxo-3-thiolanyl)-2-penem antibiotics,1988-12-27,"Dec 27, 1988",1066.0,2.0,2,0,2,8,3,5385.0
636,4797298,https://www.google.com/patents/US4797298,Branched amides of L-aspartyl-D-amino acid dipeptides,1989-01-10,"Jan 10, 1989",1067.0,2.0,9,5,29,54,6,5903.0
637,4797394,https://www.google.com/patents/US4797394,6-(1-carbamoyl-1-hydroxymethyl)penicillanic acid derivatives,1989-01-10,"Jan 10, 1989",1068.0,1.0,11,2,2,6,4,5903.0
638,4797401,https://www.google.com/patents/US4797401,4-Substituted-1-(4-alkylsulphonamidophenyl)piperazines as antiarrhythmic agents,1989-01-10,"Jan 10, 1989",1069.0,2.0,15,0,9,11,5,5903.0
639,4797403,https://www.google.com/patents/US4797403,Quinazolinediones and pyridopyrimidinediones,1989-01-10,"Jan 10, 1989",1070.0,2.0,9,2,6,23,5,5903.0
640,4797486,https://www.google.com/patents/US4797486,Heterocyclic ring fused pyrimidine-4(3H)-ones as anticoccidial agents,1989-01-10,"Jan 10, 1989",1071.0,2.0,11,3,0,16,5,5903.0
641,4797490,https://www.google.com/patents/US4797490,Process for the preparation of 3-(2'-fluorophenyl)pyridine,1989-01-10,"Jan 10, 1989",1072.0,3.0,8,16,6,14,4,5903.0
642,4798835,https://www.google.com/patents/US4798835,"dl-5-[(2-benzyl-3,4-dihydro-2H-benzopyran-6-yl)methyl]thiazolidine-2,4-dione as an anti-atherosclerosis agent",1989-01-17,"Jan 17, 1989",1073.0,2.0,9,0,8,9,4,5903.0
643,4801096,https://www.google.com/patents/US4801096,Automatic gunning apparatus with detachably mounted gunning pipe,1989-01-31,"Jan 31, 1989",1074.0,1.0,14,0,3,6,6,5903.0
644,4801598,https://www.google.com/patents/US4801598,Dihydropyridine anti-allergic and anti-inflammatory agents,1989-01-31,"Jan 31, 1989",1075.0,3.0,2,0,12,31,5,5903.0
645,4803076,https://www.google.com/patents/US4803076,Controlled release device for an active substance,1989-02-07,"Feb 7, 1989",1076.0,1.0,12,11,191,32,4,5903.0
646,4804680,https://www.google.com/patents/US4804680,Polycyclic ether antibiotic,1989-02-14,"Feb 14, 1989",1077.0,2.0,5,0,13,19,12,5903.0
647,4804782,https://www.google.com/patents/US4804782,Branched amides of L-aspartyl-D-amino acid dipeptides,1989-02-14,"Feb 14, 1989",1078.0,2.0,3,0,29,54,5,5903.0
648,4806536,https://www.google.com/patents/US4806536,Piperazinyl-substituted pyridine and imidazole anti-arrhythmic agents,1989-02-21,"Feb 21, 1989",1079.0,2.0,15,0,69,24,5,5903.0
649,4806557,https://www.google.com/patents/US4806557,Dihydropyridines and use thereof in treating hypertension and ischaemia,1989-02-21,"Feb 21, 1989",1080.0,3.0,1,8,19,12,3,5903.0
650,4808591,https://www.google.com/patents/US4808591,Antiulcer 8-(2-pyrimidylsulfinyl)quinolines,1989-02-28,"Feb 28, 1989",1081.0,1.0,1,2,4,12,4,5903.0
651,4808597,https://www.google.com/patents/US4808597,Method for inhibiting the degradation of cartilage,1989-02-28,"Feb 28, 1989",1082.0,2.0,1,2,10,38,3,5903.0
652,4808601,https://www.google.com/patents/US4808601,"Analgesic and antiinflammatory 1,3-diacyl-2-oxindole compounds",1989-02-28,"Feb 28, 1989",1083.0,1.0,16,8,10,21,3,5903.0
653,4812455,https://www.google.com/patents/US4812455,Antiinflammatory compositions and methods,1989-03-14,"Mar 14, 1989",1084.0,5.0,11,18,2,10,3,5903.0
654,4812471,https://www.google.com/patents/US4812471,"Hypoglycemic 5-(isoxazolyl or isothiazolyl)-oxazolidine-2,4-diones",1989-03-14,"Mar 14, 1989",1085.0,1.0,8,6,4,70,4,5903.0
655,4814342,https://www.google.com/patents/US4814342,Nor-statine and nor-cyclostatine polypeptides,1989-03-21,"Mar 21, 1989",1086.0,3.0,4,2,23,19,6,5903.0
656,4821802,https://www.google.com/patents/US4821802,Aqueous sulfomethylated melamine gel-forming compositions and methods of use,1989-04-18,"Apr 18, 1989",1087.0,3.0,8,0,14,16,8,5903.0
657,4822793,https://www.google.com/patents/US4822793,Benzazepine antiarrhythmic agents,1989-04-18,"Apr 18, 1989",1088.0,2.0,1,0,0,10,5,5903.0
658,4826833,https://www.google.com/patents/US4826833,6-(Substituted)methylene-penicillanic and 6-(substituted)hydroxymethylpenicillanic acids and derivatives thereof,1989-05-02,"May 2, 1989",1089.0,1.0,9,0,33,63,6,5903.0
659,4827919,https://www.google.com/patents/US4827919,Femoral spacer,1989-05-09,"May 9, 1989",1090.0,4.0,24,0,92,19,6,5903.0
660,4828562,https://www.google.com/patents/US4828562,Anterior cruciate ligament prosthesis,1989-05-09,"May 9, 1989",1091.0,1.0,5,0,310,13,4,5903.0
661,4829062,https://www.google.com/patents/US4829062,Benzothiazine dioxide derivatives,1989-05-09,"May 9, 1989",1092.0,2.0,6,2,1,11,4,5903.0
662,4829071,https://www.google.com/patents/US4829071,Quinolyl substituted indane sulfonamides and their use as anti-arrhythmic agents,1989-05-09,"May 9, 1989",1093.0,2.0,5,0,1,22,5,5903.0
663,4830860,https://www.google.com/patents/US4830860,Stressed polymeric device for controlled release of a substance to an ambient environment,1989-05-16,"May 16, 1989",1094.0,1.0,6,2,34,17,4,5903.0
664,4830989,https://www.google.com/patents/US4830989,Alkali-resistant glass fiber,1989-05-16,"May 16, 1989",1095.0,2.0,19,3,66,14,4,5903.0
665,4831031,https://www.google.com/patents/US4831031,Aryl piperazinyl-(C2 or C4) alkylene heterocyclic compounds having neuroleptic activity,1989-05-16,"May 16, 1989",1096.0,3.0,5,2,259,37,11,5903.0
666,4831059,https://www.google.com/patents/US4831059,Producing analgesia with pharmacologically active 2-hydroxy-4-(substituted) phenyl cycloalkanes derivatives,1989-05-16,"May 16, 1989",1097.0,3.0,5,1,4,81,5,5903.0
667,4834755,https://www.google.com/patents/US4834755,Triaxially-braided fabric prosthesis,1989-05-30,"May 30, 1989",1098.0,3.0,0,4,440,11,10,5903.0
668,4834756,https://www.google.com/patents/US4834756,Bone prosthesis with porous coating,1989-05-30,"May 30, 1989",1099.0,1.0,10,8,65,26,8,5903.0
669,4835141,https://www.google.com/patents/US4835141,Neutral macrolide antibiotics from Streptomyces,1989-05-30,"May 30, 1989",1100.0,4.0,0,3,4,10,4,5903.0
670,4835165,https://www.google.com/patents/US4835165,Antiarrhythmic 4-phenylpiperidines,1989-05-30,"May 30, 1989",1101.0,2.0,5,2,12,14,6,5903.0
671,4835166,https://www.google.com/patents/US4835166,Antiallergy and antiinflammatory agents,1989-05-30,"May 30, 1989",1102.0,4.0,0,1,18,32,4,5903.0
672,4835192,https://www.google.com/patents/US4835192,"Pharmacologically active 4-[2-hydroxy-4-(substituted)phenyl]naphthalen-2(1H)-ones and 2-ols, derivatives thereof and intermediates therefor",1989-05-30,"May 30, 1989",1103.0,3.0,13,1,1,46,4,5903.0
673,4837279,https://www.google.com/patents/US4837279,Bone cement,1989-06-06,"Jun 6, 1989",1104.0,1.0,13,0,65,12,7,5903.0
674,4837334,https://www.google.com/patents/US4837334,Precursors to quinolone inotropic agents,1989-06-06,"Jun 6, 1989",1105.0,2.0,5,0,6,27,4,5903.0
675,4839104,https://www.google.com/patents/US4839104,Process for preparing sertraline intermediates,1989-06-13,"Jun 13, 1989",1106.0,2.0,5,6,17,19,4,5903.0
676,4841078,https://www.google.com/patents/US4841078,Benzopyrans,1989-06-20,"Jun 20, 1989",1107.0,3.0,12,0,7,37,5,5903.0
677,4841079,https://www.google.com/patents/US4841079,Process for the production of asymmetric hydantoins,1989-06-20,"Jun 20, 1989",1108.0,1.0,13,8,7,8,4,5903.0
678,4847245,https://www.google.com/patents/US4847245,N-demethylefrotomycin,1989-07-11,"Jul 11, 1989",1109.0,4.0,5,1,1,11,4,5903.0
679,4849518,https://www.google.com/patents/US4849518,Quinazolin-4(3H)-one derivatives as anticoccidial agents,1989-07-18,"Jul 18, 1989",1110.0,1.0,15,2,1,10,3,5903.0
680,4851130,https://www.google.com/patents/US4851130,Oxygen removal with carbon catalyzed erythorbate or ascorbate,1989-07-25,"Jul 25, 1989",1111.0,1.0,12,0,13,12,6,5903.0
681,4851195,https://www.google.com/patents/US4851195,Carbon dioxide sensor,1989-07-25,"Jul 25, 1989",1112.0,3.0,5,12,78,28,9,5903.0
682,4851388,https://www.google.com/patents/US4851388,Heptanoyl-glu-asp-ala-amino acid immunostimulants,1989-07-25,"Jul 25, 1989",1113.0,1.0,3,4,8,17,4,5903.0
683,4851412,https://www.google.com/patents/US4851412,Dihydropyridine antiallergic and antiinflammatory agents,1989-07-25,"Jul 25, 1989",1114.0,3.0,3,0,8,17,5,5903.0
684,4851548,https://www.google.com/patents/US4851548,"Superior catalysts for preparation of 3-amino-2,2,4,4-tetramethylthietane via the Leuckart reaction",1989-07-25,"Jul 25, 1989",1115.0,1.0,1,7,3,8,6,5903.0
685,4853392,https://www.google.com/patents/US4853392,"Fused 1,4-dihydropyridines as antiallergy and antiinflammatory agents",1989-08-01,"Aug 1, 1989",1116.0,4.0,2,0,10,20,5,5903.0
686,4853409,https://www.google.com/patents/US4853409,3-substituted-2-oxindole-1-carboxamides for suppressing T-cell function,1989-08-01,"Aug 1, 1989",1117.0,1.0,2,30,10,12,5,5903.0
687,4853410,https://www.google.com/patents/US4853410,Hydroxyacetic acid derivatives for the treatment of diabetic complications,1989-08-01,"Aug 1, 1989",1118.0,1.0,11,2,2,37,5,5903.0
688,4855303,https://www.google.com/patents/US4855303,Fluorine containing renin inhibitors,1989-08-08,"Aug 8, 1989",1119.0,1.0,2,0,12,16,5,5903.0
689,4855454,https://www.google.com/patents/US4855454,Branched amides of L-aspartyl-D-amino acid dipeptides,1989-08-08,"Aug 8, 1989",1120.0,2.0,4,8,2,52,5,5903.0
690,4855500,https://www.google.com/patents/US4855500,Process for preparing a ketimine,1989-08-08,"Aug 8, 1989",1121.0,1.0,1,4,20,12,4,5903.0
691,4857045,https://www.google.com/patents/US4857045,Atherectomy catheter,1989-08-15,"Aug 15, 1989",1122.0,1.0,10,0,320,10,7,5903.0
692,4857269,https://www.google.com/patents/US4857269,"High strength, low modulus, ductile, biopcompatible titanium alloy",1989-08-15,"Aug 15, 1989",1123.0,3.0,9,15,114,15,9,5903.0
693,4857641,https://www.google.com/patents/US4857641,C.12 modified erythromycin A derivatives,1989-08-15,"Aug 15, 1989",1124.0,1.0,3,3,7,9,4,5903.0
694,4859654,https://www.google.com/patents/US4859654,Homocyclostatine and cyclostatine containing polypeptides as antihypertensive agents,1989-08-22,"Aug 22, 1989",1125.0,2.0,6,0,2,12,5,5903.0
695,4859679,https://www.google.com/patents/US4859679,Antiulcer (alkyldithio) quinoline derivatives,1989-08-22,"Aug 22, 1989",1126.0,1.0,4,2,14,22,6,5903.0
696,4859686,https://www.google.com/patents/US4859686,Dihydropyridine anti-allergic and anti-inflammatory agents,1989-08-22,"Aug 22, 1989",1127.0,3.0,2,0,8,29,5,5903.0
697,4861596,https://www.google.com/patents/US4861596,Rolled matrix device having enhanced ability to unroll and method for its production,1989-08-29,"Aug 29, 1989",1128.0,2.0,2,0,29,17,6,5903.0
698,4861779,https://www.google.com/patents/US4861779,Anti-bacterial substituted bridged-diazabicycloalkyl quinolone carboxylic acids,1989-08-29,"Aug 29, 1989",1129.0,2.0,15,14,21,31,5,5903.0
699,4861794,https://www.google.com/patents/US4861794,3-substituted-2-oxindole-1-carboxamides as inhibitors of interleukin-1 biosynthesis,1989-08-29,"Aug 29, 1989",1130.0,1.0,6,26,19,12,5,5903.0
700,4861880,https://www.google.com/patents/US4861880,"1-phenyl-2(1H,3H)-indolone psycho-therapeutic agents",1989-08-29,"Aug 29, 1989",1131.0,3.0,8,3,3,17,4,5903.0
701,4861891,https://www.google.com/patents/US4861891,Antidepressant N-substituted nicotinamide compounds,1989-08-29,"Aug 29, 1989",1132.0,2.0,3,0,48,14,5,5903.0
702,4863934,https://www.google.com/patents/US4863934,Bicyclic benzo fused pyran compounds used for producing analgesia,1989-09-05,"Sep 5, 1989",1133.0,4.0,12,0,0,27,4,5903.0
703,4863948,https://www.google.com/patents/US4863948,Isoindolinone sulfonamide anti-arrhythmic agents,1989-09-05,"Sep 5, 1989",1134.0,3.0,20,0,4,58,5,5903.0
704,4864046,https://www.google.com/patents/US4864046,Process for optically active 3-thiolanyl sulfonate esters,1989-09-05,"Sep 5, 1989",1135.0,1.0,3,0,14,11,4,5903.0
705,4868296,https://www.google.com/patents/US4868296,6-(1-carbamoyl-1-hydroxymethyl) penicillanic acid derivatives,1989-09-19,"Sep 19, 1989",1136.0,1.0,11,2,2,5,3,5903.0
706,4868297,https://www.google.com/patents/US4868297,Process for preparing sultamicillin and analogs,1989-09-19,"Sep 19, 1989",1137.0,1.0,4,0,0,9,4,5903.0
707,4868301,https://www.google.com/patents/US4868301,Processes and intermediates for the preparation of oxophthalazinyl acetic acids having benzothiazole or other heterocyclic side chains,1989-09-19,"Sep 19, 1989",1138.0,2.0,9,18,16,13,4,5903.0
708,4870084,https://www.google.com/patents/US4870084,Bicyclic benzo fused pyran compounds used for nausea treatment and prevention,1989-09-26,"Sep 26, 1989",1139.0,4.0,12,0,26,27,4,5903.0
709,4870170,https://www.google.com/patents/US4870170,Process for 2-(1-oxo-3-thiolanyl)-2-penem antibiotics,1989-09-26,"Sep 26, 1989",1140.0,2.0,4,0,5,8,3,5903.0
710,4870190,https://www.google.com/patents/US4870190,Branched amides of L-aspartyl-D-amino acid dipeptides,1989-09-26,"Sep 26, 1989",1141.0,2.0,11,3,2,52,5,5903.0
711,4871369,https://www.google.com/patents/US4871369,Long stem hip implant,1989-10-03,"Oct 3, 1989",1142.0,1.0,18,2,37,22,9,5903.0
712,4874757,https://www.google.com/patents/US4874757,Antinflammatory compositions and methods,1989-10-17,"Oct 17, 1989",1143.0,5.0,11,18,6,10,3,5903.0
713,4874864,https://www.google.com/patents/US4874864,Benzamide protease inhibitors,1989-10-17,"Oct 17, 1989",1144.0,2.0,2,1,38,83,5,5903.0
714,4874877,https://www.google.com/patents/US4874877,Process for optically active 3-(methane-sulfonyloxy)thiolane and analogs,1989-10-17,"Oct 17, 1989",1145.0,1.0,1,3,7,22,4,5903.0
715,4876367,https://www.google.com/patents/US4876367,Macrocyclic polyether carboxylic acids,1989-10-24,"Oct 24, 1989",1146.0,1.0,14,20,4,10,5,5903.0
716,4878913,https://www.google.com/patents/US4878913,Devices for neural signal transmission,1989-11-07,"Nov 7, 1989",1147.0,3.0,16,18,132,6,6,5903.0
717,4879303,https://www.google.com/patents/US4879303,Pharmaceutically acceptable salts,1989-11-07,"Nov 7, 1989",1148.0,2.0,2,1,189,33,3,5903.0
718,4879391,https://www.google.com/patents/US4879391,"1-Phenyl-2(1H,3H)-indolone psychotherapeutic agents",1989-11-07,"Nov 7, 1989",1149.0,3.0,11,2,2,14,3,5903.0
719,4880741,https://www.google.com/patents/US4880741,Process for transformation of Yarrowia lipolytica,1989-11-14,"Nov 14, 1989",1150.0,2.0,3,30,51,18,5,5903.0
720,4880810,https://www.google.com/patents/US4880810,Quinazolinediones and pyridopyrimidinediones,1989-11-14,"Nov 14, 1989",1151.0,2.0,7,0,67,13,3,5903.0
721,4882337,https://www.google.com/patents/US4882337,Tetrahydroisoquinoline antiarrhythmic agents,1989-11-21,"Nov 21, 1989",1152.0,1.0,4,2,21,6,6,5903.0
722,4883795,https://www.google.com/patents/US4883795,Piperazinyl-heterocyclic compounds,1989-11-28,"Nov 28, 1989",1153.0,3.0,7,0,25,37,3,5903.0
723,4885294,https://www.google.com/patents/US4885294,"2-aryl-3-(substituted piperazinyl)-1-(1H-1,2,4-triazolyl)propanol-2-ol antifungal agents",1989-12-05,"Dec 5, 1989",1154.0,2.0,2,1,2,44,6,5903.0
724,4885370,https://www.google.com/patents/US4885370,Synthetic method for indol-2(3H)-ones,1989-12-05,"Dec 5, 1989",1155.0,1.0,4,20,1,4,3,5903.0
725,4889128,https://www.google.com/patents/US4889128,Doppler catheter,1989-12-26,"Dec 26, 1989",1156.0,1.0,11,24,80,11,6,5903.0
726,4889531,https://www.google.com/patents/US4889531,Dry bottle drainage system,1989-12-26,"Dec 26, 1989",1157.0,2.0,8,2,38,7,11,5903.0
727,4891372,https://www.google.com/patents/US4891372,"Antiarrhythmic agents, compositions and method of use thereas",1990-01-02,"Jan 2, 1990",1158.0,2.0,12,0,0,9,4,6600.0
728,4891373,https://www.google.com/patents/US4891373,"Aminopropanol derivatives of 1,4:3,6-dianhydrohexitol nitrates, processes for their preparation and their use as medicaments",1990-01-02,"Jan 2, 1990",1159.0,3.0,3,5,12,17,4,6600.0
