,patent_no,url,title,issue_date,date,num_inventor,num_pc,num_npc,num_rb,num_class,num_le
779,4849453,https://www.google.com/patents/US4849453,Growth promotion,7/18/89,18-Jul-89,4,14,24,3,19,4
780,4853398,https://www.google.com/patents/US4853398,Leukotriene antagonists and use thereas,8/1/89,1-Aug-89,3,14,0,74,69,5
781,4855418,https://www.google.com/patents/US4855418,Process for production of ceophalosporins,8/8/89,8-Aug-89,3,1,29,8,16,4
782,4863923,https://www.google.com/patents/US4863923,Method of inhibiting superoxide release,9/5/89,5-Sep-89,2,9,26,15,20,5
783,4863955,https://www.google.com/patents/US4863955,Scytophycins,9/5/89,5-Sep-89,5,1,16,10,24,7
784,4870021,https://www.google.com/patents/US4870021,Pure culture of antibiotic A42125-producing strains of Nocardia aerocolonigenes,9/26/89,26-Sep-89,2,3,1,0,18,4
785,4870109,https://www.google.com/patents/US4870109,Control of ectoparasites,9/26/89,26-Sep-89,2,8,7,1,40,9
786,4870185,https://www.google.com/patents/US4870185,Hapalindoles,9/26/89,26-Sep-89,5,2,7,4,32,5
787,4871743,https://www.google.com/patents/US4871743,L-glutamic acid derivatives,10/3/89,3-Oct-89,3,1,0,23,20,7
788,4871746,https://www.google.com/patents/US4871746,"N-[N-(tetrahydropyrido[2,3-D]pyrimidinylmethyl)-aminomethylbenzoyl]glutamic acid derivatives as neoplastic growth inhibitors",10/3/89,3-Oct-89,3,1,2,22,8,4
789,4874703,https://www.google.com/patents/US4874703,Expression vectors for use in E. coli,10/17/89,17-Oct-89,1,4,10,7,16,5
790,4874775,https://www.google.com/patents/US4874775,Agriculturally useful sulfonamides,10/17/89,17-Oct-89,2,15,1,18,23,4
791,4874777,https://www.google.com/patents/US4874777,Leukotriene antagonists,10/17/89,17-Oct-89,3,14,3,5,62,5
792,4874782,https://www.google.com/patents/US4874782,Furanone derivatives,10/17/89,17-Oct-89,4,2,12,30,5,7
793,4874843,https://www.google.com/patents/US4874843,Chromatographic purification process,10/17/89,17-Oct-89,1,6,4,63,9,4
794,4876273,https://www.google.com/patents/US4876273,Antibotic A80577 and process for its production,10/24/89,24-Oct-89,2,3,4,5,12,6
795,4876282,https://www.google.com/patents/US4876282,1-Phenylalkylamines as selective serotonin uptake inhibitors,10/24/89,24-Oct-89,2,15,2,5,30,5
796,4879241,https://www.google.com/patents/US4879241,"Tylosin resistance-conferring gene, designated tlrB, for use in streptomyces and other organisms",11/7/89,7-Nov-89,2,1,29,1,15,5
797,4880735,https://www.google.com/patents/US4880735,Process for producing antibiotic A47934,11/14/89,14-Nov-89,5,2,2,1,14,4
798,4882333,https://www.google.com/patents/US4882333,"N-(5,6,7,8-tetrahydropyrido[2,3-d]pyrimidin-6-yl-alkanoyl)-glutamic acid derivatives",11/21/89,21-Nov-89,2,1,0,24,5,5
799,4882334,https://www.google.com/patents/US4882334,"N-(5,6,7,8-tetrahydropyrido]2,3-d]pyrimidin-6-ylethl-thineyl-and furylcarbonyl)-glutamic acid derivatives",11/21/89,21-Nov-89,2,1,0,37,5,4
800,4885163,https://www.google.com/patents/US4885163,Topical use of IGF-II for wound healing,12/5/89,5-Dec-89,2,2,23,73,19,4
801,4885170,https://www.google.com/patents/US4885170,Antibiotic A80509,12/5/89,5-Dec-89,2,0,0,7,20,4
802,4885243,https://www.google.com/patents/US4885243,Process for producing A-21978C derivatives,12/5/89,5-Dec-89,3,3,0,41,10,10
803,4885251,https://www.google.com/patents/US4885251,Recombinant DNA expression vectors and DNA compounds which encode isopenicillin N synthetase,12/5/89,5-Dec-89,5,6,24,17,24,4
804,4885252,https://www.google.com/patents/US4885252,Recombinant DNA expression vectors and DNA compounds that encode isopenicillin N synthetase from aspergillus nidulans,12/5/89,5-Dec-89,4,2,7,13,23,5
805,4885275,https://www.google.com/patents/US4885275,Vancomycin-HCL solutions and the lyophilization thereof,12/5/89,5-Dec-89,1,5,0,21,35,7
806,4885291,https://www.google.com/patents/US4885291,1-carba(dethia)-3-cephem derivatives,12/5/89,5-Dec-89,2,7,5,0,7,5
807,4885362,https://www.google.com/patents/US4885362,Azetidinone intermediates for 1-carba(dethia)caphalosporins,12/5/89,5-Dec-89,3,3,2,1,7,4
808,4886757,https://www.google.com/patents/US4886757,Spiramycin resistance-conferring cloning vectors,12/12/89,12-Dec-89,1,1,19,4,27,5
809,4888100,https://www.google.com/patents/US4888100,"Photochemical conversion of cephalosporins, 1-carba(1-dethia)cephalosporins and 1-oxa(1-dethia)cephalosporins",12/19/89,19-Dec-89,4,0,13,2,22,11
810,4889809,https://www.google.com/patents/US4889809,"Tylosin resistance-conferring gene, designated tlrC, for use in streptomyces fradiae",12/26/89,26-Dec-89,3,2,32,0,17,5
811,4892819,https://www.google.com/patents/US4892819,Recombinant DNA expression vectors and DNA compounds that encode isopenicillin N synthetase from penicillium chrysogenum,1/9/90,9-Jan-90,4,4,24,21,38,5
812,4892942,https://www.google.com/patents/US4892942,1-carbacephalosporin antibiotics,1/9/90,9-Jan-90,1,2,5,2,9,6
813,4892956,https://www.google.com/patents/US4892956,"5-cyano-4,5-dihydro-3,4-dicarboxypyrazole derivatives",1/9/90,9-Jan-90,2,1,6,1,4,4
814,4898828,https://www.google.com/patents/US4898828,Ultrahigh copy number streptomycetes plasmids,2/6/90,6-Feb-90,3,2,21,4,12,5
815,4901865,https://www.google.com/patents/US4901865,Capsule-inspection apparatus,2/20/90,20-Feb-90,1,11,0,29,25,5
816,4902620,https://www.google.com/patents/US4902620,Novel DNA for expression of delta-aminolevulinic acid synthetase and related method,2/20/90,20-Feb-90,2,3,22,19,24,6
817,4902687,https://www.google.com/patents/US4902687,Excitatory amino acid receptor antagonists,2/20/90,20-Feb-90,1,4,2,5,13,6
818,4902691,https://www.google.com/patents/US4902691,Heteroalkylamides of (8-‘_)-1-alkyl-6-(substituted)ergolines useful for blocking 5HT2 receptors,2/20/90,20-Feb-90,2,7,3,13,7,7
819,4902694,https://www.google.com/patents/US4902694,Dihydropyridine calcium channel modulators,2/20/90,20-Feb-90,2,1,2,6,5,6
820,4902695,https://www.google.com/patents/US4902695,Excitatory amino acid receptor antagonists,2/20/90,20-Feb-90,1,4,2,64,29,5
821,4902707,https://www.google.com/patents/US4902707,"Bicyclic pyrazolidinones, compositions and use",2/20/90,20-Feb-90,2,6,21,0,20,4
822,4902710,https://www.google.com/patents/US4902710,Serotonin and norepinephrine uptake inhibitors,2/20/90,20-Feb-90,3,7,2,89,49,4
823,4902808,https://www.google.com/patents/US4902808,"Process for preparing 4-carboxy-1-(3,5-dimethylphenyl)-5-pyrazolecarboxamide",2/20/90,20-Feb-90,3,1,5,0,7,4
824,4904590,https://www.google.com/patents/US4904590,Antibiotic A80915 and process for its production,2/27/90,27-Feb-90,3,2,10,5,18,6
825,4904591,https://www.google.com/patents/US4904591,"Carbomycin resistance-conferring gene, designated cara, for use in streptomyces and other organisms",2/27/90,27-Feb-90,2,1,27,1,17,4
826,4904598,https://www.google.com/patents/US4904598,Novel plasmid shuttle vectors conferring spiramycin resistance in streptomyces,2/27/90,27-Feb-90,1,1,12,0,20,4
827,4904662,https://www.google.com/patents/US4904662,Raising of pigs,2/27/90,27-Feb-90,2,8,8,7,22,5
828,4904785,https://www.google.com/patents/US4904785,"2-phenylimidazo[4,5-c]pyridines",2/27/90,27-Feb-90,2,11,12,2,4,4
829,4904792,https://www.google.com/patents/US4904792,N-thiazolymethylthioalkyl-N'-alkylamidines and related compounds,2/27/90,27-Feb-90,1,12,2,9,7,6
830,4906639,https://www.google.com/patents/US4906639,Cycloalkanol esters of dihydrolysergic acid,3/6/90,6-Mar-90,4,14,11,1,5,5
831,4914028,https://www.google.com/patents/US4914028,"Method of preparing beta-2',2'-difluoronucleosides",4/3/90,3-Apr-90,3,5,9,4,21,6
832,4914030,https://www.google.com/patents/US4914030,"Carbomycin resistance-conferring gene, designated carb, for use in streptomyces and other organisms",4/3/90,3-Apr-90,2,1,29,1,10,5
833,4914100,https://www.google.com/patents/US4914100,Alkoxy cycloalkanol esters of dihydrolysergic acid,4/3/90,3-Apr-90,3,0,2,2,5,4
834,4914107,https://www.google.com/patents/US4914107,Method for selectively blocking 5-HT2 receptors,4/3/90,3-Apr-90,3,5,2,2,12,5
835,4918185,https://www.google.com/patents/US4918185,Process for carbon-carbon bond formation at the C-4 position of 3-acylaminoazetidinones and products and starting materials therefor,4/17/90,17-Apr-90,1,5,9,0,17,4
836,4920102,https://www.google.com/patents/US4920102,Method for treating gastrointestinal disorders,4/24/90,24-Apr-90,3,3,44,27,12,6
837,4920103,https://www.google.com/patents/US4920103,Modifications of mycinose and 3-O-demethylmycinose in tylosin-type macrolides,4/24/90,24-Apr-90,2,7,6,10,9,6
838,4921801,https://www.google.com/patents/US4921801,Novel recombinant DNA cosmid shuttle vectors,5/1/90,1-May-90,2,3,17,6,13,6
839,4921947,https://www.google.com/patents/US4921947,Process for preparing macrolide derivatives,5/1/90,1-May-90,2,5,14,9,8,5
840,4921982,https://www.google.com/patents/US4921982,"5-halo-2,3-dihydro-2,2-dimethylbenzofuran-7-carboxylic acids useful as intermediates for 5-HT3 antagonists",5/1/90,1-May-90,3,16,3,31,38,5
841,4923967,https://www.google.com/patents/US4923967,Purification and refolding of recombinant proteins,5/8/90,8-May-90,2,5,11,47,22,5
842,4923983,https://www.google.com/patents/US4923983,Method of resolving cis 3-amino-4-[2-(2-furyl)eth-1-yl]-1-methoxycarbonylmethyl-azetidin-2-one,5/8/90,8-May-90,1,1,2,8,10,5
843,4924001,https://www.google.com/patents/US4924001,"Process for preparing 5-cyano-4, 5-dihydro-3,4-dicarboxypyrazole derivatives",5/8/90,8-May-90,2,1,7,0,4,2
844,4931083,https://www.google.com/patents/US4931083,Plant growth regulating triazoles,6/5/90,5-Jun-90,2,18,0,0,14,5
845,4931447,https://www.google.com/patents/US4931447,Cycloalkylamides of (8‘_)-1-alkyl-6-(substituted) ergolines,6/5/90,5-Jun-90,4,15,29,13,7,8
846,4931470,https://www.google.com/patents/US4931470,Antiarrhythmic method,6/5/90,5-Jun-90,2,3,4,0,6,5
847,4931556,https://www.google.com/patents/US4931556,Method of resolving cis 3-amino-4-(2-(2-furyl)eth-1-yl)-methoxycarbonylmethyl-azetidin-2-one and malic acid salts thereof,6/5/90,5-Jun-90,2,4,4,6,5,5
848,4931557,https://www.google.com/patents/US4931557,Method of resolving cis 3-amino-4-(2-furyl)vinyl)-1-methoxycarbonylmethyl-azetidin-2-one and di-p-toluoyl-tartaric acid salts thereof,6/5/90,5-Jun-90,2,4,8,4,5,5
849,4931558,https://www.google.com/patents/US4931558,Processes for preparing intermediates of picenadol,6/5/90,5-Jun-90,1,4,16,8,15,5
850,4935007,https://www.google.com/patents/US4935007,Anticoccidial method,6/19/90,19-Jun-90,2,11,63,29,9,7
851,4935340,https://www.google.com/patents/US4935340,Method of isolating antibiotic biosynthetic genes,6/19/90,19-Jun-90,4,0,23,66,28,4
852,4939163,https://www.google.com/patents/US4939163,Anticonvulsant agents,7/3/90,3-Jul-90,2,10,14,0,27,4
853,4939249,https://www.google.com/patents/US4939249,Process for 1-carba(dethia) cephalosporins,7/3/90,3-Jul-90,1,2,4,1,12,6
854,4939258,https://www.google.com/patents/US4939258,Cycloalkanol esters of dihydrolysergic acid,7/3/90,3-Jul-90,4,9,11,1,6,4
855,4939259,https://www.google.com/patents/US4939259,"2-oxo-pyrido[2,3-g]quinoline derivatives",7/3/90,3-Jul-90,1,7,2,2,13,5
856,4940718,https://www.google.com/patents/US4940718,"7-substituted bicyclic pyrazolidinones, pharmaceutical compositions and use",7/10/90,10-Jul-90,5,7,10,2,24,8
857,4943634,https://www.google.com/patents/US4943634,N-heterocyclic benzamides,7/24/90,24-Jul-90,2,57,39,0,74,4
858,4944795,https://www.google.com/patents/US4944795,3-butenanilides,7/31/90,31-Jul-90,2,6,20,2,40,5
859,4945080,https://www.google.com/patents/US4945080,Dirithromycin metabolite,7/31/90,31-Jul-90,2,3,4,18,6,6
860,4945099,https://www.google.com/patents/US4945099,Anti-inflammatory agents,7/31/90,31-Jul-90,4,14,0,16,41,6
861,RE33300,https://www.google.com/patents/USRE33300,Oxiranes,8/14/90,14-Aug-90,3,1,7,0,96,2
862,4950603,https://www.google.com/patents/US4950603,Recombinant DNA expression vectors and DNA compounds that encode isopenicillin N synthetase from Streptomyces lipmanii,8/21/90,21-Aug-90,2,3,8,9,16,6
863,4950629,https://www.google.com/patents/US4950629,Process for catalyst recovery,8/21/90,21-Aug-90,1,3,0,5,23,5
864,4950753,https://www.google.com/patents/US4950753,Process for 3-exomethylenecepham sulfoxide esters,8/21/90,21-Aug-90,2,2,0,9,12,5
865,4952419,https://www.google.com/patents/US4952419,Method of making antimicrobial coated implants,8/28/90,28-Aug-90,4,18,11,140,23,4
866,4952502,https://www.google.com/patents/US4952502,"Carbomycin biosynthetic gene, designated carG, for use in streptomyces and other organisms",8/28/90,28-Aug-90,2,2,29,4,26,6
867,4954623,https://www.google.com/patents/US4954623,Recovery of difluoro sugar,9/4/90,4-Sep-90,1,7,10,12,19,7
868,4956388,https://www.google.com/patents/US4956388,3-aryloxy-3-substituted propanamines,9/11/90,11-Sep-90,4,16,2,143,24,4
869,4957533,https://www.google.com/patents/US4957533,N-phenylalkylbenzamide fungicides,9/18/90,18-Sep-90,2,3,55,13,16,5
870,4960704,https://www.google.com/patents/US4960704,Modified antibiotic resistance gene,10/2/90,2-Oct-90,3,3,22,13,27,5
871,4962284,https://www.google.com/patents/US4962284,Alkanoyl anilides,10/9/90,9-Oct-90,1,4,0,0,49,3
872,4965374,https://www.google.com/patents/US4965374,"Process for and intermediates of 2',2'-difluoronucleosides",10/23/90,23-Oct-90,3,8,2,79,15,6
873,4968303,https://www.google.com/patents/US4968303,Hypodermic syringe holder,11/6/90,6-Nov-90,2,23,0,64,12,5
874,4968508,https://www.google.com/patents/US4968508,Sustained release matrix,11/6/90,6-Nov-90,2,13,3,172,17,6
875,4968678,https://www.google.com/patents/US4968678,Tetrazole excitatory amino acid receptor antagonists,11/6/90,6-Nov-90,1,5,4,14,21,5
876,4968802,https://www.google.com/patents/US4968802,Process of making alkoxy cycloalkanol esters of dihydrolysergic acid,11/6/90,6-Nov-90,3,12,11,3,4,4
877,4973597,https://www.google.com/patents/US4973597,Anticonvulsant agents,11/27/90,27-Nov-90,1,12,3,1,11,5
878,4975369,https://www.google.com/patents/US4975369,Recombinant and chimeric KS1/4 antibodies directed against a human adenocarcinoma antigen,12/4/90,4-Dec-90,4,6,36,152,30,8
879,4977083,https://www.google.com/patents/US4977083,Processes for preparing A54145 compounds,12/11/90,11-Dec-90,1,7,0,17,14,5
880,4977089,https://www.google.com/patents/US4977089,Vector comprising signal peptide-encoding DNA for use in Bacillus and other microorganisms,12/11/90,11-Dec-90,4,10,24,17,19,5
881,4977140,https://www.google.com/patents/US4977140,Injectable sustained release formulation,12/11/90,11-Dec-90,3,9,9,22,15,5
882,4977149,https://www.google.com/patents/US4977149,"Pyridoquinoline dopamine agonists, compositions and use",12/11/90,11-Dec-90,1,7,2,2,19,5
883,4977160,https://www.google.com/patents/US4977160,BCD tricyclic ergoline part-structure analogues,12/11/90,11-Dec-90,2,13,3,2,36,5
884,4977257,https://www.google.com/patents/US4977257,DMF solvates of a ‘_-lactam antibiotic,12/11/90,11-Dec-90,2,9,6,13,4,9
885,4981468,https://www.google.com/patents/US4981468,Delivery device for orally administered therapeutic agents,1/1/91,1-Jan-91,5,16,0,93,9,5
886,4981866,https://www.google.com/patents/US4981866,Anticonvulsant agents,1/1/91,1-Jan-91,2,8,7,4,18,4
887,4981952,https://www.google.com/patents/US4981952,Method for the purification of vitamin K-dependent proteins,1/1/91,1-Jan-91,1,7,37,68,21,6
888,4983622,https://www.google.com/patents/US4983622,"6-substituted-4-dialkylaminotetrahydrobenz(c,d)indoles",1/8/91,8-Jan-91,1,9,8,30,5,4
889,4983724,https://www.google.com/patents/US4983724,"Inversion of 2,2-difluororibose to a 2,2-difluoroxylose and intermediates therefor",1/8/91,8-Jan-91,2,2,8,1,26,6
890,4983732,https://www.google.com/patents/US4983732,Method of deprotection of 3-amino azetidinones,1/8/91,8-Jan-91,3,7,3,8,21,5
891,4987233,https://www.google.com/patents/US4987233,Process for preparing herbicidal ureas and insecticidal carbamates and carbamate derivatives,1/22/91,22-Jan-91,2,21,6,7,18,4
892,4992373,https://www.google.com/patents/US4992373,Vectors and compounds for direct expression of activated human protein C,2/12/91,12-Feb-91,4,4,0,67,29,4
893,4992450,https://www.google.com/patents/US4992450,Piperidine opioid antagonists,2/12/91,12-Feb-91,2,4,10,13,7,3
894,4992473,https://www.google.com/patents/US4992473,Growth promotion,2/12/91,12-Feb-91,3,2,2,13,19,4
895,4992545,https://www.google.com/patents/US4992545,Process for preparing 4-substituted azetidinones,2/12/91,12-Feb-91,5,8,11,8,20,6
896,4992576,https://www.google.com/patents/US4992576,Intermediates for leukotriene antagonists,2/12/91,12-Feb-91,1,17,3,19,52,5
897,4994270,https://www.google.com/patents/US4994270,A54145 antibiotics and process for their production,2/19/91,19-Feb-91,6,7,6,27,17,8
898,4994558,https://www.google.com/patents/US4994558,Immunoglobulin conjugates,2/19/91,19-Feb-91,4,11,12,22,12,5
899,4996148,https://www.google.com/patents/US4996148,A80407 antibiotics,2/26/91,26-Feb-91,6,10,10,0,26,5
900,4996229,https://www.google.com/patents/US4996229,Scytophycins,2/26/91,26-Feb-91,5,1,18,13,17,7
901,4996230,https://www.google.com/patents/US4996230,Leukotriene antagonists,2/26/91,26-Feb-91,1,8,0,13,23,5
902,4996235,https://www.google.com/patents/US4996235,"3,4-diphenylbutanamines",2/26/91,26-Feb-91,2,20,6,12,36,6
903,4996984,https://www.google.com/patents/US4996984,Defibrillation method,3/5/91,5-Mar-91,1,1,2,120,6,6
904,4997825,https://www.google.com/patents/US4997825,Synergistic treatment method,3/5/91,5-Mar-91,1,4,3,6,6,6
905,4997845,https://www.google.com/patents/US4997845,‘_-alkylmelatonins as ovulation inhibitors,3/5/91,5-Mar-91,1,5,9,22,13,4
906,4997956,https://www.google.com/patents/US4997956,"Certain 2,3-dihydro-2;2-dimethyl-benzothiophene carboxylic acids which are intermediates",3/5/91,5-Mar-91,1,6,2,1,23,5
